distrito_nro,escuela_nro,escuela,direccion,circuito_nro,seccion_nro,localidad,desde,hasta,cant_mesas,latitud,longitud
2,10883,ESCUELA ES N°18,TAGLE 3868,274,62,VILLA CARAZA,868,877,10,,
2,12751,ESCUELA ES N°19,CANADA 3947,274,62,LANUS OESTE,830,837,8,,
2,30215,ESCUELA ES N°25,GRAL.HORNOS 3979,274,62,VILLA DE LOS INDUSTRIALES,913,916,4,,
2,6341,ESCUELA SANTA FAZ,E.FERNANDEZ 1960,274,62,VILLA DE LOS INDUSTRIALES,820,825,6,,
2,14745,INST.DE FORMAC.DOC. I.A.P.E,TACUARI 2255,274,62,VILLA DE LOS INDUSTRIALES,856,857,2,,
2,9904,INSTITUTO MAGDALENA ABRAIN(EP),CASTRO 3327,274,62,LANUS OESTE,878,881,4,,
2,10493,INSTITUTO REMEDIOS DE ESCALADA,PILCOMAYO 3967,274,62,VILLA CARAZA,909,912,4,,
2,6364,COLEGIO MARIA REINA(EP/ES),HERNANDARIAS 2530,275,62,REMEDIOS DE ESCALADA,971,981,11,,
2,6359,COLEGIO NTRA.SRA.DE FATIMA,HNA.MARIA O.ZALOZNIK 3572,275,62,REMEDIOS DE ESCALADA,941,946,6,,
2,6358,ESCUELA EP N°17/ES N°35,MSTRO.BRIN 3024,275,62,LANUS OESTE,926,935,10,,
2,6362,ESCUELA EP N°28/ES N°41,CARLOS GARDEL 1011,275,62,LANUS OESTE,957,962,6,,
2,6363,ESCUELA EP N°31/EES N°43,ANDRADE 740,275,62,LANUS OESTE,963,970,8,,
2,6356,ESCUELA EP N°41,MÑOR.J.HLADNIK 3949,275,62,REMEDIOS DE ESCALADA,917,920,4,,
2,6360,ESCUELA EP N°55/ES N°51,DERQUI 1665,275,62,LANUS OESTE,947,956,10,,
2,6357,ESCUELA EP N°9,H.YRIGOYEN 5005,275,62,LANUS OESTE,921,925,5,,
2,12753,ESCUELA ES N°21,MÑOR.HLADNIK 3850,275,62,REMEDIOS DE ESCALADA,936,940,5,,
2,6365,INST.SAN FRANCISCO DE ASIS,LITUANIA 3144,275,62,REMEDIOS DE ESCALADA,982,990,9,,
2,10524,INSTITUTO GRUTA.N.S. DE LOURDES,G.SPANO N° 1038,275,62,LANUS OESTE,991,995,5,,
2,6380,COLEGIO ECCLESTON,25 DE MAYO 793,276,62,LANUS OESTE,1075,1076,2,,
2,6379,COLEGIO JOSE M.ESTRADA,JUAN PIÑEIRO 441,276,62,LANUS OESTE,1065,1071,7,,
2,6368,ESCUELA EP N°11/ESB N°31,A.DEL VALLE 1503,276,62,LANUS OESTE,996,1005,10,,
2,6386,ESCUELA EP N°14,F.J.LAGOS 2113,276,62,LANUS OESTE,1035,1042,8,,
2,6369,ESCUELA EP N°15,M.PAZ 702,276,62,LANUS OESTE,1006,1011,6,,
2,6370,ESCUELA EP N°19/ES N°48,C.TEJEDOR 1091,276,62,LANUS OESTE,1012,1021,10,,
2,6371,ESCUELA EP N°29/ES N°16 ANEXO,RAMOS N° 64,276,62,LANUS OESTE,1022,1028,7,,
2,6372,ESCUELA EP N°69,MINISTRO BRIN 2475,276,62,LANUS OESTE,1029,1034,6,,
2,14788,ESCUELA ES N°16,MAXIMO PAZ 750,276,62,LANUS OESTE,1049,1057,9,,
2,6373,ESCUELA ES N°4,20 DE SETIEMBRE 2432,276,62,LANUS OESTE,1077,1083,7,,
2,6385,ESCUELA RECONOC.SANTA TERESA,DR.MELO 2763,276,62,LANUS OESTE,1072,1074,3,,
2,6377,INST.INMACULADA CONCEPCION,H.YRIGOYEN 4355,276,62,LANUS OESTE,1058,1064,7,,
2,6381,JARDIN DE INFANTES J.M.ESTRADA,JUAN PIÑEIRO 433,276,62,LANUS OESTE,1043,1048,6,,
2,6389,COLEG.NAC.RAFAEL HERNANDEZ,1 Y 49 S/N,460,63,LA PLATA,1,6,6,,
2,6393,ESCUELA SUP.DE FORMAC.EN SALUD,4 963,461,63,LA PLATA,7,11,5,,
2,6398,COLEGIO SAN JOSE,11 972,462,63,LA PLATA,14,17,4,,
2,6396,MINISTERIO DE LA PRODUCCION,51 774,462,63,LA PLATA,12,13,2,,
2,11043,COLEGIO SAGRADA FAMILIA (EP),15 960,463,63,LA PLATA,18,21,4,,
2,6401,ESCUELA ES N°32-EX NORMAL 1,51 N° 975 E/14 Y 15 S/N,464,63,LA PLATA,22,28,7,,
2,6408,ESCUELA EP N°10/ES N°70,16 762,465,63,LA PLATA,29,34,6,,
2,6413,COLEGIO DEL CENTENARIO,46 964,466,63,LA PLATA,38,41,4,,
2,6410,COLEGIO INMACULADA,45 818,466,63,LA PLATA,35,37,3,,
2,6418,ESCUELA EP N°2,9 777,467,63,LA PLATA,46,47,2,,
2,6417,INSTITUTO SAN LUIS,44 720,467,63,LA PLATA,42,45,4,,
2,12381,COLEGIO MÑOR.F.J.RASORE,46 632,468,63,LA PLATA,48,50,3,,
2,6421,LICEO VICTOR MERCANTE,DIAGONAL 77 352,468,63,LA PLATA,51,54,4,,
2,6424,ESCUELA ES N°31(EX NAC.COMERC),46 386,469,63,LA PLATA,55,58,4,,
2,6425,ESCUELA EST N°9,1 N° 691 E/45 Y 46 S/N,469,63,LA PLATA,59,61,3,,
2,6430,INSTITUTO SAN VICENTE DE PAUL,115 566,471,63,LA PLATA,62,67,6,,
2,6432,COLEG.N.S.DE LA MISERICORDIA,4 588,472,63,LA PLATA,68,71,4,,
2,13547,COLEG.NUEVA ESCUELA ARGENTINA,6 480,473,63,LA PLATA,82,84,3,,
2,10682,COLEGIO LINCOLN,6 467,473,63,LA PLATA,72,76,5,,
2,6436,ESCUELA EST N°7,42 N° 678 S/N,473,63,LA PLATA,77,81,5,,
2,6439,ESC. EP N°78/EEM N°29,42 E/12 Y 13 N° 891,474,63,LA PLATA,85,90,6,,
2,6440,INSTITUTO LEONARDO DA VINCI,44 N° 1123 E/17 Y 18 S/N,474,63,LA PLATA,91,99,9,,
2,6447,COLEGIO VIRGEN DEL PILAR,33 1020,475,63,LA PLATA,112,117,6,,
2,6448,ESCUELA BENITO LYNCH,35 969,475,63,LA PLATA,144,146,3,,
2,6442,ESCUELA EP N°102,7 Y 32 S/N,475,63,LA PLATA,100,104,5,,
2,6444,ESCUELA EP N°120,17 170,475,63,LA PLATA,118,126,9,,
2,6445,ESCUELA EP N°33,8 E/38 Y 39 310,475,63,LA PLATA,127,133,7,,
2,6446,ESCUELA ES N°1,38 698,475,63,LA PLATA,134,143,10,,
2,6443,ESCUELA EST N°1,7 N° 40 E/ 32 Y 33 S/N,475,63,LA PLATA,105,111,7,,
2,6451,ESCUELA EP N°5,PLAZA ALSINA N° 85 E/37 Y 38 S/N,476,63,LA PLATA,147,153,7,,
2,12395,ESCUELA ES N°21,36 382,476,63,LA PLATA,154,155,2,,
2,6456,COLEGIO SAN ANTONIO,DIAGONAL 80 N° 157 S/N,477,63,LA PLATA,163,169,7,,
2,6455,ESCUELA EP N°7,36 N° 41 E/120 Y 121 S/N,477,63,LA PLATA,156,162,7,,
2,12383,ESCUELA RECONOCIDA SANTA MARTA,40 N° 92 S/N,477,63,LA PLATA,170,176,7,,
2,6460,ESCUELA EP N°1,8 1201,480,63,LA PLATA,177,184,8,,
2,12404,COLEGIO JOSE M.ESTRADA,58 925,481,63,LA PLATA,185,189,5,,
2,6465,UNIV.CATOLICA-FAC.DE DERECHO,57 936,481,63,LA PLATA,190,194,5,,
2,6468,ESCUELA EP N°8,DIAGONAL 74 E/57 Y 16 S/N,482,63,LA PLATA,195,203,9,,
2,6471,COLEGIO MÑOR.ALBERTI (EP),19 1484,483,63,LA PLATA,204,209,6,,
2,11414,ESCUELA ES N°62,16 1161,483,63,LA PLATA,210,211,2,,
2,6474,ESCUELA ES N°2,PLAZA MAXIMO PAZ N° 199 S/N,484,63,LA PLATA,212,220,9,,
2,6477,FACULTAD DE TRABAJO SOCIAL,9 1484,485,63,LA PLATA,221,228,8,,
2,12622,INST.SUP.FORMAC.DOCENTE N°17,67 N°828 E/11 Y 12,486,63,LA PLATA,232,237,6,,
2,12411,J.DE INF.NTRA.SRA.DE LA ROSA,13 N°1774,486,63,LA PLATA,229,231,3,,
2,6483,ESCUELA EP N°11/ES N°46,12 1732,487,63,LA PLATA,238,244,7,,
2,6487,ESCUELA EP N°58,71 1151,488,63,LA PLATA,245,254,10,,
2,6489,ESCUELA EP N°39/ES N°7,BROWN ALMTE. S/N,493,63,ISLA MARTIN GARCIA,255,255,1,,
2,6502,CENTRO CULTURAL BIVONGESI,63 1533,495,63,LA PLATA,317,319,3,,
2,12414,CENTRO DE FORMAC.LABORAL N°2,58 ESQ 29 S/N,495,63,LA PLATA,328,330,3,,
2,11215,COLEG.C.EVANG.PRINCIPE DE PAZ,DIAG.74 N°2349,495,63,LA PLATA,320,325,6,,
2,6491,COLEGIO SAN PIO X,28 1366,495,63,LA PLATA,274,281,8,,
2,6494,COLEGIO SANTA TERESA DE JESUS,27 1377,495,63,LA PLATA,264,273,10,,
2,12415,ESCUELA EDUC.ESPECIAL N°528,29 1202,495,63,LA PLATA,326,327,2,,
2,6499,ESCUELA EP N°42,63 1338,495,63,LA PLATA,282,294,13,,
2,6500,ESCUELA EP N°55,62 Y 28 S/N,495,63,LA PLATA,295,302,8,,
2,6501,ESCUELA EP N°64/ES N°74,54 1248,495,63,LA PLATA,308,316,9,,
2,33045,ESCUELA ES N°80,62 1644,495,63,LA PLATA,303,307,5,,
2,6493,ESCUELA MATER DEI,61 1635,495,63,LA PLATA,256,263,8,,
2,6506,CENTRO DE FOMENTO V.ELVIRA,120 2069,496,63,VILLA ELVIRA,413,415,3,,
2,6519,CTRO.DE FOMENTO CIRCUNVALACION,7 N°2241 E/77 Y 78,496,63,VILLA ELVIRA,401,404,4,,
2,6509,ESCUELA EP N°121/ES N°55,6 E/72 Y 73 - BARRIO CIRCUNVALACION S/N,496,63,VILLA ELVIRA,345,356,12,,
2,6507,ESCUELA EP N°125/ES N°71,116 Y 82 - BARRIO JARDIN S/N,496,63,VILLA ELVIRA,331,344,14,,
2,6512,ESCUELA EP N°84,7 N°2123 E/75 Y 76,496,63,VILLA ELVIRA,372,385,14,,
2,6511,ESCUELA EST N°5,76 N°611 E/7 Y 8 - BARRIO CIRCUNVALACION S/N,496,63,VILLA ELVIRA,357,371,15,,
2,6516,INST.DE FORMAC.DOC. Y TEC.N°12,7 Y 76 N°2149,496,63,VILLA ELVIRA,386,400,15,,
2,6520,INST.MARIA DE LUJAN SIERRA,74 N°376,496,63,VILLA ELVIRA,409,411,3,,
2,10683,JARDIN DE INFANTES N°902,5 N°2015 ESQ.73,496,63,VILLA ELVIRA,405,408,4,,
2,11419,JARDIN DE INFANTES N°975-,DIAG.620 Y 81,496,63,VILLA ELVIRA,412,412,1,,
2,11421,CLUB VILLA MONTORO,96 E/118 Y 119,496A,63,VILLA MONTORO,445,446,2,,
2,11398,COLEGIO SANTA ROSA DE LIMA,122 N°2397 - BARRIO JARDIN S/N,496A,63,NO CONSTA,435,444,10,,
2,6655,ESCUELA EDUC.ESPECIAL N°527-,116 N° 1931,496A,63,LA PLATA,447,450,4,,
2,9755,ESCUELA EP N°59/ES N°54,122 E/603 Y 604 - VILLA ALBA S/N,496A,63,VILLA ELVIRA,416,427,12,,
2,11422,JARDIN DE INF.MUNICIPAL N°11,96 E/118 Y 119,496A,63,VILLA MONTORO,432,434,3,,
2,9756,JARDIN DE INF.MUNICIPAL N°3,121 BIS E/603 Y 604 N° 3528,496A,63,VILLA ELVIRA,428,431,4,,
2,6518,COL. S.M.LOS ANGELES-,81 E/8 BIS Y 9,496B,63,VILLA ELVIRA,451,461,11,,
2,9758,ESCUELA EP N°27/EES N°82,4 611 Y 612 - BARRIO AEROPUERTO S/N,496B,63,VILLA ELVIRA,462,473,12,,
2,12420,JARDIN DE INF.MUNICIPAL N°8-,85BIS 32,496B,63,VILLA ELVIRA,479,481,3,,
2,10684,JARDIN DE INFANTES N°948,3 E/611 Y 613 - AEROPUERTO S/N,496B,63,VILLA ELVIRA,474,476,3,,
2,12427,JARDIN DE INFANTES N°983,607 N°832 Y 11 BIS - AEROPUERTO 0,496B,63,VILLA ELVIRA,477,478,2,,
2,12421,JARDIN DE INFANTES N°984-,6BIS E/89 Y 90,496B,63,VILLA ELVIRA,482,483,2,,
2,9761,CENTRO CULT.Y TRAD.PROVINCIA,15 N°2119 E/75 Y 76,496C,63,SAN LORENZO,502,504,3,,
2,12428,CENTRO DE FOMENTO VILLA LENCI,76 Y 22 - VILLA LENCI S/N,496C,63,SAN LORENZO,514,516,3,,
2,9760,ESCUELA EDUC.ESPECIAL N°532,81 Y 19 N°1228,496C,63,SAN LORENZO,498,501,4,,
2,9759,ESCUELA EP N°40/EST N°9,84 Y 20 S/N,496C,63,SAN LORENZO,484,492,9,,
2,15618,ESCUELA EP N°9/ES N°43,7 Y 643 S/N,496C,63,VILLA PARQUE SICARDI,517,519,3,,
2,9762,ESCUELA NTRA.SEÑORA DE FATIMA,15 N°2157,496C,63,SAN LORENZO,505,510,6,,
2,9763,JARDIN DE INF.PORTAL DE BELEN,74 N°1175 E/18 Y 19,496C,63,SAN LORENZO,511,513,3,,
2,15550,JARDIN DE INFANTES N°973,7 E/642 Y 643 S/N,496C,63,VILLA PARQUE SICARDI,520,521,2,,
2,11679,JARDIN DE INFANTES N°985,84 Y 19,496C,63,SAN LORENZO,493,497,5,,
2,15405,COLEGIO NTRA.SRA.DE FATIMA(ES),15 N°2167 S/N,496D,63,RUFINO DE ELIZALDE,561,569,9,,
2,9764,ESCUELA EP N°22,76 ESQ 23 - VILLA LENCI S/N,496D,63,SAN LORENZO,522,531,10,,
2,9765,ESCUELA EP N°62/ES N°52,131 N°2225 E/77 Y 78 - BARRIO CEMENTERIO 0,496D,63,SAN LORENZO,532,541,10,,
2,9767,ESCUELA EP N°72,137 E/85 Y 86,496D,63,SAN LORENZO,542,547,6,,
2,33049,ESCUELA ES N°45,23BIS 2605,496D,63,SAN LORENZO,548,556,9,,
2,10685,JARDIN DE INFANTES N°956,30 N°2004 ESQ.73,496D,63,SAN LORENZO,557,558,2,,
2,11287,JARDIN DE INFANTES N°982,26 N°2302 - VILLA LENCI 0,496D,63,SAN LORENZO,559,560,2,,
2,11283,ESCUELA EP N°46/ES N°37,131 Y 639,496E,63,ARANA,575,581,7,,
2,9768,ESCUELA EP N°9/ES N°43,7 ESQ.643 S/N,496E,63,VILLA PARQUE SICARDI,570,574,5,,
2,9802,ESCUELA EP N°108,RUTA 30 E/697 Y 698,496F,63,IGNACIO CORREAS,582,582,1,,
2,6528,ESCUELA EP N°21,62 E/139 Y 140,497,63,LOS HORNOS,583,595,13,,
2,6536,ESCUELA ES N°3,140 E/62 Y 63,497,63,LOS HORNOS,603,612,10,,
2,6533,ESCUELA EST N°3,63 ESQ 139 S/N,497,63,LOS HORNOS,596,602,7,,
2,11289,ESCUELA PRIVADA LOS HORNOS,139 N°1378,497,63,LOS HORNOS,620,623,4,,
2,6537,INSTITUTO SAN BENJAMIN,140 Y 57,497,63,LOS HORNOS,613,619,7,,
2,6546,ESCUELA EP N°20,185 E/640 Y 641 S/N,497A,63,POBLET,624,625,2,,
2,9817,CENTRO DE FOM.ESTRELLA DEL SUR,135 E/69 Y 70,497B,63,LOS HORNOS,652,653,2,,
2,9818,CENTRO DE FOMENTO 17 DE AGOSTO,143 E/69 Y 70,497B,63,LOS HORNOS,647,649,3,,
2,9769,CENTRO DE FOMENTO LOS HORNOS,137 E/61 Y 62,497B,63,LOS HORNOS,626,628,3,,
2,9770,ESCUELA EP N°50,142 E/70 Y 71,497B,63,LOS HORNOS,629,640,12,,
2,11221,ESCUELA ES N°49,137 Y 86,497B,63,LOS HORNOS,641,646,6,,
2,11428,JARDIN DE INFANTES N°963,70 E/142 Y 143,497B,63,LOS HORNOS,650,651,2,,
2,15552,CIRCULO CAMPANO DE LA PLATA,62 N°2280 E/140 Y 141,497C,63,LOS HORNOS,679,680,2,,
2,9771,ESCUELA EP N°116/ES N°90,146 E/58 Y 58 BIS,497C,63,LOS HORNOS,654,666,13,,
2,9772,JARDIN DE INF.MUNICIPAL N°1,144 N°1236 E/57 Y 58,497C,63,LOS HORNOS,667,670,4,,
2,11583,JARDIN DE INFANTES N°909,63 N°2247,497C,63,LOS HORNOS,675,678,4,,
2,10686,JARDIN DE INFANTES N°964,142 N°1623,497C,63,LOS HORNOS,671,674,4,,
2,9775,COLEGIO AGUSTIN ROSCELLI,149 E/64 Y 65,497D,63,LOS HORNOS,695,700,6,,
2,11429,ESCUELA EDUC.ESPECIAL N°535,143 E/65 66,497D,63,LOS HORNOS,704,709,6,,
2,9773,ESCUELA EP N°83,66 ESQ.153,497D,63,LOS HORNOS,681,690,10,,
2,9774,INSTITUTO MAGDALENA DE CANOSA,149 E/62 Y 64,497D,63,LOS HORNOS,691,694,4,,
2,12898,JARDIN DE INFANTES N°986,146 N°1272 ESQ. 58 BIS,497D,63,LOS HORNOS,701,703,3,,
2,11605,DELEGAC.MUNICIPAL LOS HORNOS,137 E/64 Y 65,497E,63,LOS HORNOS,737,740,4,,
2,10687,ESCUELA EP N°35,90 Y 155 S/N,497E,63,LOS HORNOS,727,735,9,,
2,9824,ESCUELA ES N°16,66 E/153 Y 154,497E,63,LOS HORNOS,717,726,10,,
2,9777,INST.ARZOBISPO JUAN CHIMENTO,150 ESQ.68,497E,63,LOS HORNOS,710,716,7,,
2,10688,JARDIN DE INFANTES N°979,625 Y 152,497E,63,LOS HORNOS,736,736,1,,
2,9778,ESCUELA EP N°28/ES N°53,185 N°2310,497F,63,LOS HORNOS,741,749,9,,
2,6548,ESCUELA EP N°61,52 Y 235,498,63,ANGEL ETCHEVERRY,750,752,3,,
2,15623,ANEXO II ESCUELA ES N°11,15 E/521 Y 522,501,63,LA PLATA,826,830,5,,
2,10204,COLEGIO CRISTO REY,38 N°1375 E/22 Y 23,501,63,LA PLATA,864,867,4,,
2,29386,COLEGIO MANANTIALES,27 N°616,501,63,LA PLATA,874,875,2,,
2,6554,COLEGIO NTRA.SRA.DE LOURDES,DIAG.105 Y 38,501,63,LA PLATA,812,820,9,,
2,6551,COLEGIO SAN CAYETANO,44 N°1725 E/29 Y 30,501,63,LA PLATA,778,788,11,,
2,6553,COLEGIO SAN MIGUEL,44 N°1973 Y 135,501,63,LA PLATA,806,811,6,,
2,29931,COLEGIO SANTA MARIA,26 N°752 E/47 Y 48,501,63,LA PLATA,876,884,9,,
2,6556,ESCUELA EP N°126,49 Y 23,501,63,LA PLATA,831,839,9,,
2,6549,ESCUELA EP N°16,28 N°728 E/46 Y 47,501,63,LA PLATA,753,763,11,,
2,6550,ESCUELA EP N°19/ES N°64,41 Y 22,501,63,LA PLATA,764,777,14,,
2,6557,ESCUELA EP N°29/ES N°11 ANEXO,25 Y 527 N°29,501,63,TOLOSA,840,849,10,,
2,6552,ESCUELA EP N°56/ES N°65,DIAGONAL 73 N°3208 E/27 Y 28,501,63,LA PLATA,794,805,12,,
2,6555,ESCUELA ES N°11,526 ESQ.24,501,63,LA PLATA,821,825,5,,
2,6558,ESCUELA ES N°13,22 E/48 Y 49,501,63,LA PLATA,850,863,14,,
2,29384,ESCUELA MERCEDES PACHECO,26 E/41 Y 42,501,63,LA PLATA,868,873,6,,
2,11227,JARDIN DE INFANTES N°914,42 ESQ.22,501,63,LA PLATA,789,793,5,,
2,6572,COLEG.PARROQUIAL SANTA LUCIA,5 E/522 Y 523 N° 927,502,63,TOLOSA,968,975,8,,
2,6571,COLEG.SEC.N.S.D.L.ANUNCIACION,7 E/513 Y 514,502,63,RINGUELET,960,967,8,,
2,11228,COLEGIO BOSQUE DEL PLATA,511 E/19 Y 20 S/N,502,63,RINGUELET,997,1000,4,,
2,6566,COLEGIO N.SRA. DEL CARMEN(ES),115 E/530 Y 531,502,63,TOLOSA,924,929,6,,
2,6567,ESCUELA EP N°124,120 N°859,502,63,TOLOSA,930,938,9,,
2,6569,ESCUELA EP N°25/ESB N°26,CAMINO CENTENARIO E/511 Y 512 S/N,502,63,RINGUELET,945,950,6,,
2,6561,ESCUELA EP N°31/ES N°92,3 E/527 Y 528,502,63,TOLOSA,885,891,7,,
2,6573,ESCUELA EP N°60/ES N°85,2 BIS Y 515,502,63,RINGUELET,976,985,10,,
2,6574,ESCUELA EP N°76,527 Y 16,502,63,TOLOSA,986,990,5,,
2,6565,ESCUELA EP N°79,115 BIS E/530 Y 531,502,63,TOLOSA,915,923,9,,
2,6564,ESCUELA EP N°89/ESB N°929 ANEXO I,520 E/5 Y 5 BIS,502,63,RINGUELET,1001,1009,9,,
2,6562,ESCUELA ES N°5,531 E/115 Y 115 BIS S/N,502,63,TOLOSA,892,896,5,,
2,12447,ESCUELA ES N°50,120 N°841 E/523 Y 524,502,63,TOLOSA,951,959,9,,
2,11433,ESCUELA ES N°54,16 ESQ. 526 BIS N°541,502,63,TOLOSA,991,996,6,,
2,6563,ESCUELA EST N°8,526 N°1264 E/7 Y 8,502,63,TOLOSA,897,911,15,,
2,6575,ESCUELA N.SRA.DEL CARMEN(EP),115 N°167 E/530 Y 531,502,63,TOLOSA,939,944,6,,
2,9959,JARDIN DE INFANTES N°923,12 ESQ. 512 S/N,502,63,RINGUELET,912,914,3,,
2,15415,COLEGIO PATRIS,146 E/446 Y ARROYO CARNAVAL S/N,503,63,CITY BELL,1018,1025,8,,
2,6577,ESCUELA EP N°92/ES N°37,DIAGONAL 6 Y 485 4820,503,63,JOAQUIN GORINA,1010,1017,8,,
2,11436,COLEGIO RAICES DE GONNET,505 N°3096 E/25 Y 27,503A,63,JOSE HERNANDEZ,1036,1039,4,,
2,9779,ESCUELA EP N°107/ES N°93,510 Y 133,503A,63,JOSE HERNANDEZ,1026,1035,10,,
2,9780,ESCUELA EP N°75/ES N°84,508 E/157 Y 158,503A,63,JOSE MELCHOR ROMERO,1040,1045,6,,
2,13561,ESCUELA SECUNDARIA ALBORES,514 N°2640,503A,63,JOSE HERNANDEZ,1046,1047,2,,
2,29117,COLEG. CLUB ESTUDIANTES DE L.P,28 BIS Y 462,504,63,CITY BELL,1120,1127,8,,
2,29937,COLEGIO III MILENIO (ES),DIAG.92 ESQ.471,504,63,CITY BELL,1134,1137,4,,
2,10209,ESCUELA CEFERINO NAMUNCURA,21 Y 462,504,63,CITY BELL,1087,1089,3,,
2,6584,ESCUELA EP N°117,28 E/471 Y 472,504,63,CITY BELL,1064,1068,5,,
2,6582,ESCUELA EP N°12/EM N°4,14 Y 467,504,63,CITY BELL,1048,1057,10,,
2,28682,ESCUELA EP N°34/ES N°63,461 BIS ESQ.15 - B° SANTA ANA,504,63,CITY BELL,1128,1133,6,,
2,6583,ESCUELA EP N°44,471 E/19 Y 20,504,63,CITY BELL,1058,1063,6,,
2,29145,ESCUELA EP N°68,443 E/CNO G BELGRANO Y 24,504,63,CITY BELL,1138,1145,8,,
2,11584,ESCUELA EP N°69/ES N°42,25 E/452 Y 453,504,63,CITY BELL,1111,1119,9,,
2,6590,ESCUELA EP N°80,7 BIS E/474 Y 475 N° 6051,504,63,CITY BELL,1106,1110,5,,
2,10690,ESCUELA ES N°15,464 ESQ. 19,504,63,CITY BELL,1090,1099,10,,
2,6587,ESCUELA FRAY MAMERTO ESQUIU,474 ESQ.14B,504,63,CITY BELL,1083,1086,4,,
2,10208,ESCUELA PADRE J.DARDI,21 E/ALVEAR Y RIVADAVIA,504,63,CITY BELL,1079,1082,4,,
2,6585,INSTITUTO JOSE MANUEL ESTRADA,DIAG.3 N°363,504,63,CITY BELL,1069,1078,10,,
2,6589,INSTITUTO MANUEL BELGRANO,466 E/21 Y CNO.GRAL.BELGRANO,504,63,CITY BELL,1100,1105,6,,
2,6597,COLEGIO CONCILIO VATICANO II,10 E/501 Y 502 - VILLA CASTELLS 0,504A,63,MANUEL B. GONNET,1186,1193,8,,
2,10692,COLEGIO CRISOL,501 E/28 Y 30,504A,63,MANUEL B. GONNET,1204,1205,2,,
2,6593,ESCUELA EP N°18,16 E/500 Y 501,504A,63,MANUEL B. GONNET,1146,1157,12,,
2,6595,ESCUELA EP N°36/ES N°83,SAN JOSE(495) N°3006,504A,63,MANUEL B. GONNET,1171,1179,9,,
2,6598,ESCUELA EP N°38,18 E/487 Y 488,504A,63,MANUEL B. GONNET,1194,1203,10,,
2,6596,ESCUELA EP N°81/ES N°59,11 N°4425 Y 491 - VILLA CASTELLS 0,504A,63,MANUEL B. GONNET,1180,1185,6,,
2,6594,ESCUELA ES N°12,495 E/CNO.CENTENARIO Y 15 BIS,504A,63,MANUEL B. GONNET,1158,1170,13,,
2,12458,ESCUELA ES N°75,487 N°3006 E/18 Y 19,504A,63,MANUEL B. GONNET,1206,1210,5,,
2,12459,INSTITUTO SAN JOSE OBRERO,505 ESQ.10,504A,63,MANUEL B. GONNET,1211,1216,6,,
2,13568,JARDIN DE INF.RAICES DE GONNET-,501 E/20 Y 21,504A,63,MANUEL B. GONNET,1217,1219,3,,
2,6602,COLEGIO SAN FRANCISCO DE ASIS,52 Y 7(EX 14) N°1894,505,63,VILLA ELISA,1232,1239,8,,
2,6604,ESCUELA EP N°14,423 E/6 BIS Y 7,505,63,VILLA ELISA,1246,1251,6,,
2,6600,ESCUELA EP N°17,6 E/50 Y 51 S/N,505,63,VILLA ELISA,1220,1225,6,,
2,6603,ESCUELA EP N°24,3 E/421 Y 422 N°1894,505,63,VILLA ELISA,1240,1245,6,,
2,10693,ESCUELA ES N°28,5 E/421 Y 422 S/N°,505,63,VILLA ELISA,1258,1261,4,,
2,12471,ESCUELA ES N°28 ANEXO,7 E/423 Y 423 BIS,505,63,VILLA ELISA,1226,1227,2,,
2,11443,ESCUELA ES N°67,417 N°3020 ESQ. 131,505,63,VILLA ELISA,1252,1257,6,,
2,13571,ESCUELA ES N°88,421 ESQ.3,505,63,VILLA ELISA,1262,1266,5,,
2,6601,ESCUELA EST N°2,51 E/5 Y6,505,63,VILLA ELISA,1228,1231,4,,
2,6607,ESCUELA EP N°32,146 E/414 Y 415 S/N,505A,63,ARTURO SEGUI,1267,1276,10,,
2,12472,ESCUELA EP N°93,408 E/CNO.GRAL.BELGRANO Y 28 2651,505A,63,ARTURO SEGUI,1289,1293,5,,
2,32703,ESCUELA ES N°7,409 4689,505A,63,ARTURO SEGUI,1277,1288,12,,
2,6611,ESCUELA EP N°123,412 Y 208 S/N,505B,63,EL PELIGRO,1294,1302,9,,
2,6614,ESCUELA EP N°41,520 ESQ.139,508,63,SAN CARLOS,1303,1316,14,,
2,9858,ESCUELA ES N°22,139 E/519 Y 520,508,63,SAN CARLOS,1317,1326,10,,
2,11450,ESCUELA SAN JUAN BAUTISTA,520 N°4605 ESQ.141,508,63,SAN CARLOS,1327,1331,5,,
2,9845,COLEGIO SAN CARLOS,32 E/138 Y 139 2179,508A,63,SAN CARLOS,1341,1349,9,,
2,9859,ESCUELA EP N°52/ES N°68,139 E/33 Y 34,508A,63,SAN CARLOS,1359,1368,10,,
2,9844,ESCUELA EP N°71,140 E/49 Y 50,508A,63,SAN CARLOS,1332,1340,9,,
2,9846,ESCUELA EP N°73/ES N°89,140 E/43 Y 44 - BARRIO EL JAGÜEL S/N,508A,63,SAN CARLOS,1350,1358,9,,
2,12481,CLUB DEP.Y BIBLIOT.ROMERENSE,517 E/170 Y 171,508B,63,JOSE MELCHOR ROMERO,1381,1382,2,,
2,9847,ESCUELA EP N°13/ES N°66,158 N°13 Y 524 - BARRIO SANTA ANA S/N,508B,63,JOSE MELCHOR ROMERO,1369,1380,12,,
2,15553,JARDIN DE INFANTES N°928,139 N°1420 Y 518 S/N,508B,63,SAN CARLOS,1388,1389,2,,
2,32853,JARDÍN DE INFANTES N°987,515 6585,508B,63,JOSE MELCHOR ROMERO,1383,1387,5,,
